animeID,name,type,source,genre,episodes,status,airing,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,year
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Adventure,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Comedy,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Drama,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Fantasy,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Magic,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Military,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Shounen,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Action,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Adventure,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Comedy,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Drama,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Fantasy,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Magic,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Military,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5114,Fullmetal Alchemist: Brotherhood,TV,Manga,Shounen,64,Finished Airing,FALSE,39908,NA,24 min per ep,R - 17+ (violence & profanity),9.24,826899,1,4,1355349,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Comedy,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Sports,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Drama,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Shounen,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Comedy,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Sports,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Drama,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Shounen,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Comedy,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Sports,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Drama,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5258,Hajime no Ippo: New Challenger,TV,Manga,Shounen,26,Finished Airing,FALSE,39820,NA,23 min per ep,PG-13 - Teens 13 or older,8.72,85372,38,681,140553,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Drama,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Fantasy,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Shoujo,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Slice of Life,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Supernatural,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Drama,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Fantasy,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Shoujo,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Slice of Life,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
5300,Zoku Natsume Yuujinchou,TV,Manga,Supernatural,13,Finished Airing,FALSE,39819,39875,24 min per ep,PG-13 - Teens 13 or older,8.61,82480,75,596,157919,2009
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Drama,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Historical,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Seinen,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Thriller,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Drama,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Historical,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Seinen,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
6114,Rainbow: Nisha Rokubou no Shichinin,TV,Manga,Thriller,26,Finished Airing,FALSE,40275,40423,22 min per ep,R - 17+ (violence & profanity),8.58,85980,79,397,217409,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Comedy,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Mystery,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Romance,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,School,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Sci-Fi,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Supernatural,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Comedy,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Mystery,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Romance,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,School,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Sci-Fi,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7311,Suzumiya Haruhi no Shoushitsu,Movie,Light novel,Supernatural,1,Finished Airing,FALSE,40215,NA,2 hr 42 min,PG-13 - Teens 13 or older,8.71,192866,47,188,354626,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Action,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Sci-Fi,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Comedy,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Historical,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Parody,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Samurai,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7472,Gintama Movie 1: Shinyaku Benizakura-hen,Movie,Manga,Shounen,1,Finished Airing,FALSE,40292,NA,1 hr 35 min,R - 17+ (violence & profanity),8.55,46434,86,1163,80190,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Mystery,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Comedy,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Psychological,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
7785,Yojouhan Shinwa Taikei,TV,Novel,Romance,11,Finished Airing,FALSE,40291,NA,23 min per ep,R - 17+ (violence & profanity),8.65,68470,60,418,207685,2010
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Thriller,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9253,Steins;Gate,TV,Visual novel,Sci-Fi,24,Finished Airing,FALSE,40639,40787,24 min per ep,PG-13 - Teens 13 or older,9.14,633590,3,7,1139182,2011
9969,Gintama',TV,Manga,Action,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
9969,Gintama',TV,Manga,Sci-Fi,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
9969,Gintama',TV,Manga,Comedy,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
9969,Gintama',TV,Manga,Historical,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
9969,Gintama',TV,Manga,Parody,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
9969,Gintama',TV,Manga,Samurai,51,Finished Airing,FALSE,40637,40970,24 min per ep,PG-13 - Teens 13 or older,9.1,101593,7,344,239983,2011
